Name,Vorname,Partei,ListeNr,svy_q2,svy_q3,svy_q4,Patriotismus,Zuwanderung,Umwelt,Energie,Wirtschaft,Sozialwerke,Familie,Gesundheit,Gleichstellung,Landwirtschaft,Verkehr,Bildung,Schwerpunkt
Arnold,Martin,FDP,03a,"Ich möchte mich für mein Land einsetzen, da ein hoher Wohlstand und direktes Mitspracherecht nicht selbstverständlich sind. Nach meinen Erfahrungen in der Wirtschaft und als Präsident der Schulpflege bin ich davon überzeugt an der Weitergestaltung unseres Landes mithelfen zu können.","Wir benötigen dringend eine nachhaltige Lösung gegen die explodierenden Gesundheitskosten, müssen dafür sorgen, dass die Rahmenbedingungen für unsere Wirtschaft attraktiv bleiben und benötigen gerade auch dafür ein starkes Bildungssystem in unserem Land.","Im Aargau wurde in der Bildung in den letzten Jahren viel zu wenig getan. Diesbezüglich besteht Aufholbedarf, welcher unbedingt angegangen werden muss. Nur so kann der Kanton auch für Arbeitgeber attraktiver gemacht werden.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,"Bildung, Gesundheit"
Bechtold,Beat,FDP,03a,Weil ich als AIHK Direktor die Herausforderungen unserer Unternehmen kenne: Für mich sind daher liberale Rahmenbedingungen und eine stabile Energieversorgung in der Schweiz zentral.  Und weil mir als Major der Schweizer Armee die Sicherheit und Freiheit unseres Landes am Herzen liegt.,"Ausreichende, stabile und zahlbare Energie ist ein zentraler Wirtschaftsfaktor. Wir müssen dringend mehr Stromkapazitäten schaffen. Ideologische Barrieren, persönliche Vorteile oder Technologieverbote dürfen keine Rolle spielen. Ich würde mich daher für Innovation und neue Technologien einsetzen.","Für den Aargau als Grenzkanton hat die steigende Mobilität, aber auch die enge gesellschaftliche und wirtschaftliche Verflechtung der Lebensräume an Bedeutung gewonnen. Ich würde mich daher parteiübergreifend für die gemeinsame Lösung von Aufgaben des fünftgrössten Exportkantons einsetzen.",3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wirtschaft, Energie, Patriotismus"
Heinz,Sheena,FDP,03a,"Meinen Beruf(ung) als Gemeindeschreiberin mache ich mit Herzblut und Engagement. Ich packe an und stehe für die Modernisierung und Vereinfachung des Staatsbetriebs. Was im kleinen Gemeindewesen getestet, will ich nun national etablieren.","Die steigende individuelle Flexibilität und Selbstverwirklichung erfordern flexible Gesetze, insbesondere beim Rentenalter. Gleichzeitig ist es wichtig, die Bürokratie auf ein Minimum zu reduzieren. Die Schweiz muss diesen Herausforderungen mit Weitsicht und pragmatischen Lösungen begegnen.","Als Vertreterin des Kantons Aargau möchte ich den technologischen Fortschritt und Innovation fördern. Ich strebe eine effiziente und schlanke Verwaltung an und setze mich für soziale, eigenverantwortliche Gerechtigkeit und nachhaltige Entwicklung ein.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
Hottiger,Tobias,FDP,03a,"Die Möglichkeit zur politischen Mitbestimmung in unserem Land schätze ich sehr. Ich bin motiviert, mich aktiv einzubringen und Verantwortung zu übernehmen. Politisch sind mir die Gesundheitspolitik, die Sicherung der Altersvorsorge und gute Rahmenbedingungen für unsere Unternehmen wichtig.","Das sind für mich das Gesundheitswesen und seine Finanzierung. Durch meinen beruflichen Hintergrund kann ich mich fundiert und praxisnah einbringen. Ich würde mich für innovative Versorgungsmodelle einsetzen und versuchen, bestehende Fehlanreize und die Bürokratie im Gesundheitswesen abzubauen.",Der Aargau ist ein Grenz- und Exportkanton. Gute Beziehungen zur EU sind für unsere Wirtschaft zentral. Ich würde mich für die Sicherung und Weiterentwicklung des bilateralen Wegs einsetzen. Wettbewerbsfähige Unternehmen sind die Basis für Arbeitsplätze und Wohlstand.,0.0,2.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,Wirtschaft
Käser,Beat,FDP,03a,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Staub,Anna,FDP,03a,"Ich kandidiere, weil ich die Schweiz besser machen will. Das heisst zum Beispiel, dass ich mich für ein strengeres Sexualstrafrecht, eine starke Bildung und eine liberalere Gesellschaft einsetzen will. Ausserdem will ich Jungen eine Stimme geben - Politik von heute ist die Gegenwart von morgen!","Eine grosse Herausforderung für die Schweiz ist eine sichere Altersvorsorge, die nachhaltig aufgebaut ist damit Junge später auch noch eine Rente erhalten. Die Arbeitsverweigerung der Kommission im Nationalrat bezüglich Renteninitiative ist verantwortungslos und gilt es zu korrigieren!",Der Kanton Aargau ist ein Verkehrskanton. So ist eine verbesserte Infrastruktur im Sinne einer dreispurigen A1 und besserer Zugverbindungen in grosse Städte wie Zürich oder Basel (und teilweise innerhalb des Kantons) wichtig. Der Aargau darf national nicht zu kurz kommen!,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,"Verkehr, Sozialwerke"
Voser,Tim,FDP,03b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bühler,Andrea,FDP,03b,"Ich bin schon seit über zehn Jahren bei den Jungfreisinnigen, weil ich mich schon immer aktiv für eine liberale Schweiz einsetzen will. Freiheit und unabhänggkeit sind mir wichtig. Ebenso will ich erreichen, dass Familie und Beruf einfacher vereinbar sind und auch die Altersvorsorge dafür stimmt.","Fachkräftemangel mit der Vereinbarkeit Familie und Beruf fördern. Ebenso muss sich die Altersvorsorge, zB Koordinationsabzug anpassen an Pensum, mit den neuen Arbeitsteilung von Mann und Frau anpassen. Durch gezielte Massnahemen werden viele Mütter wieder (mehr) arbeiten.","Standortattraktivität fördern. Spitäler mit Fachpersonen fair bezahlen, damit das Gesundheitswesen erhalten bleibt.",1.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,Familie
Florez,Ximena,FDP,03b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Schlienger,Christoph,FDP,03b,"Politisiert hat mich die Debatte um die Masseneinwanderungsinitiative 2014, über deren Auswirkungen auf verschiedene Unternehmen der Region Nordwestschweiz ich meine Maturarbeit schrieb. Das politische System der Schweiz soll an Schulen stärker behandelt und so für junge Menschen greifbarer werden.","Probleme bereiten die Altersvorsorge, Sicherheit im weiteren Kontext und die Auswirkungen des Klimawandels. Die Sicherung und Finanzierung der Renten ist mein primäres Anliegen. Die AHV ist aufgrund des demografischen Wandels in Schieflage, weshalb dringend Reformbedarf besteht.","Wer im Aargau lebt, soll sich sicher fühlen. Arbeitsplätze müssen erhalten und neu geschaffen werden, was den Ausbau von Strassen- und Schieneninfrastruktur bedingt. Zur Kriminalitätsbekämpfung muss in Bereichen wie der Cyberkriminalität stärker mit anderen Kantonen zusammengearbeitet werden.",1.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,Sozialwerke
Grepper,Fabian,FDP,03b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Umbricht,Michael,FDP,03b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Giglio,Alessandro,FDP,03b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Gabi,David,FDP,03b,"Mir wurde schon als kleines Kind immer gesagt, dass ich mit so einer «grossen Klappe» gar nicht anders kann, als in die Politik zu gehen. Dem will ich Folge leisten und mit meiner «Klappe» Probleme ansprechend und Verantwortung für die Schweiz übernehmen.","Die Demokratie bildet die grundlegende Staatsform der Schweiz und basiert auf einem freien Meinungsaustausch. Unsere Gesellschaft verliert aber immer mehr den Mut für eine sachliche Diskussionskultur und Minderheiten versuchen, durch extremistische Proteste die Demokratie stückweise auszuhebeln.","Politik macht man nicht für einen Kanton, sondern für die Menschen, die dort leben. Ich will, dass die Aargauerinnen und Aargauer in einem freien, wirtschaftsfähigen und sicheren Kanton leben können. Dies sind die drei Grundwerte, die dem Aargau langfristig Wohlstand verschaffen werden.",2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patriotismus
Netzer,Joshua,FDP,03b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Meyer,Oliver,FDP,03b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Wildi,Juri,FDP,03b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Heinemann,Alex,FDP,03b,Unterstützung der FDP und der freisinnigen Werte.,"Nachhaltigkeit durch lösungsorientierte und konstruktive Herangehensweise, globale Sicherheit und Versorgung, Freiheit.",,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patriotismus
Motschi,Evelyn,FDP,03b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Angliker,Syra,FDP,03b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Zingg,Lionel,FDP,03b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Reichen,Yannick,FDP,03b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Brandestini,Robin,FDP,03c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Buhofer,Barbara,FDP,03c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Haeny-Boner,Urs,FDP,03c,"Meine Politisierung erfolgte vor rund 50 Jahren, mehr Freiheit, weniger Staat war die Devise. Wohin ein Staat kommt, wenn er immer mehr regelt, zeigen unsere Nachbarländer. Das kann und darf nicht unser Ziel sein! Darum braucht es mehr orthodox Freisinnige, und keine linken Lieberalen.","Der Zusammenhalt der Generationen muss über ein gerechtes, stabiles und effektives Rentensystem auf der Basis unserer drei Säulen verbessert werden.",Eine Verbesserung der heutigen AHV- und BVG-Lösung.,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,"Sozialwerke, Patriotismus"
Haudenschild,Peter,FDP,03c,"Wer nicht politisiert, mit dem wird politisiert. Darum mache ich Politik. Ich habe zum Beispiel gegen den Gesamtstadtrat und die Mehrheit des Einwohnerrates zusammen mit dem Volk ein Referendum gewonnen.","Ich würde daran arbeiten, die AHV und die Pensionskassen gerade zugunsten der Jungen wieder auf ein sicheres Finanzfundament zu stellen. Angesichts des Ukrainekrieges muss die Sicherheit der Schweiz deutlich erhöht werden, sonst können wir unsere Demokratie langfristig nicht leben.","Wenn wir schon Durchfahrtkanton (MIV und öV) sind, dann wollen wir davon mit guten Anschlüssen auch profitieren.",3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Patriotismus
Henzmann,Jolanda,FDP,03c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Hilty,Robert P.,FDP,03c,"Meine Vision und Überzeugung: Das Parlament soll der demografische Spiegel unserer Gesellschaft sein, d.h.: 10% 18-30-jährige, 75% 31-65-jährige und 15% 65+ jährige. Ich stelle mich für diese 15% als Brückenbauer zur Verfügung.",Umwelt: Förderung von Biodiversität und Kreislaufwirtschaft. Gesellschaft: Abbau von Geschlechter- und Altersdiskriminationen. Politik: Schnelle Einigung mit der EU. Wirtschaft: Förderung von Forschung und Entwicklung. Sicherheit: Zusammenführung von Zivilschutz und Zivildienst.,"Der Aargau soll in Bern stärker mit seiner wahren Grösse, wirtschaftlichen Bedeutung und gesellschaftlichen Stärke wahrgenommen und anerkannt werden.",1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Umwelt
Keller-Haller,Rosmarie,FDP,03c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Lehmann,Nelly,FDP,03c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Lenzin,Esther,FDP,03c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Mäder,René,FDP,03c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Matthias,Felix,FDP,03c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Nater,Fredy,FDP,03c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ruggaber,Christa,FDP,03c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
von Büren,Christoph,FDP,03c,"Seit mehreren Jahren befasse ich mich mit der Energiesituation in der Schweiz und Europa. Dass wir weg von den fossilen Brennstoffen kommen müssen, ist mir seit Jahren klar. Die derzeitige Energiestrategie ist jedoch ideologisch auf dem Holzweg - wir laufen geradewegs in einen Blackout.","Wir müssen alles unternehmen, um eine gesicherte und umweltfreundliche Energieversorgung sicherzustellen. Dazu benötigen wir einen ausgewogenen Mix an Energieträgern, auch mit Geothermie und Kernkraft. Ein Versagen unserer Stromversorgung ist vordringlich zu verhindern.",Der Kanton Aargau ist der Energiekanton schlechthin und soll es auch weiterhin bleiben. Die Geothermie ist zu fördern und die Forschung in sicheren Kernanlagen voranzutreiben.,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Energie
Waltenspül,Urs,FDP,03c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Wengi,Willi,FDP,03c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bannwart,Irina,FDP,03d,"Als Liberale ist mir bewusst, dass unser Wohlstand nur mit einem hohen Wertebewusstsein funktioniert. Eine erfolgreiche Wirtschaft ist wichtig, um den Wohlstand Aller in der Schweiz halten zu können. Mein Fokus liegt auf einer starken Bildung über alle Stufen als Basis der wirtschaftlichen Zukunft.",Gegen den Fachkräftemangel müssen nachhaltige Lösungen umgesetzt werden. Kinder und Jugendliche sind künftige Fachkräfte und benötigen eine qualitativ fundierte Ausbildung. Es gilt allen Berufen den gebührenden Stellenwert zuzuschreiben - von der handwerklichen Ausbildung bis zum Hochschulabschluss.,"Der Aargau ist wirtschaftlich und bildungstechnisch von grosser Bedeutung für unser Land. Eine Stärkung der kantonalen Bildungsstätten, eine bessere und stärkere Vernetzung der Aargauer Lehrinstitute sowie die Stärkung innovativer Wirtschaftsfaktoren stehen zuoberst auf meiner politischen Agenda.",0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,Wirtschaft
Burkart,Stephan,FDP,03d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Coelho do Carmo,José,FDP,03d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Gygax,Susanne,FDP,03d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Huwyler,Stefan,FDP,03d,"In der direkten Demokratie in der Schweiz kann sich kann sich jede/r Stimmbürger/in politisch einbringen und seine Meinung äussern. Ich engagiere mich seit dem Alter von 17 Jahren aus Überzeugung in der Politik, um Verantwortung für unser Tun und unsere Zukunft zu übernehmen.","Zentral ist, dass der Generationenvertrag bei der Altersvorsorge nicht gebrochen wird. AHV wie auch Pensionskassen müssen so aufgestellt sein, dass auch unsere Kinder und deren Kinder dereinst noch davon profitieren können. Hierfür muss die AHV zwingend reformiert und Rentenalter erhöht werden.","Der Kanton Aargau trägt als Energie- und Verkehrskanton viele Aufgaben, die der ganzen Schweiz massgeblich dienen. Diese Position gilt es weiter zu stärken, durch gezielten Ausbau der Verkehrs- und Energieinfrastruktur und durch das Einfordern angemessener Gegenleistungen der restlichen Schweiz.",1.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,Sozialwerke
Kessler-Bosch,Tanja,FDP,03d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Potenza,Stefano,FDP,03d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Rothlin,Urs,FDP,03d,"Um die wirtschaftlichen und gesellschaftlichen Herausforderungen zu meisten, welche immer anspruchsvoller und komplexer werden, benötigen wir eine Politik, welche Innovationen ermöglicht und Veränderungen zulässt. Die dazu notwendigen Prozesse müssen einfacher, verständlicher und schneller werden.",Wir brauchen eine grundlegende Reform und Überarbeitung unseres Gesundheitswesens und unserer Altersversorgung.Die Leistungen der Grundversicherung müssen neu definiert werden. Die Progression bei den PK-Beiträgen muss abgeschafft oder mindestens angeglichen werden. Speziell für Arbeitnehmer ü50.,Ergänzung der NRP (Neue Regionalpolitik des Bundes) um das RIS Nordwest sowie die Erweiterung des NRP-Wirkungsgebiets auf den Kanton Aargau ab 2024. Eine neuen S-Bahn Halt in Dättwil mit einer Verbindung bis Zürich HB durch Aktivierung der Nationalbahnstrecke zwischen Lenzburg und Wettingen.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Gesundheit
Rüetschi,Daniel,FDP,03d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Savastano,Maurizio,FDP,03d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Schibli,Hans,FDP,03d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Schlittler,Susanna,FDP,03d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Schmid,Andreas,FDP,03d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Schoch,Kaspar,FDP,03d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Stäger,Dieter,FDP,03d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Suter,Daniel,FDP,03d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ackermann,Adrian,FDP,03e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ehrismann,Ralph Andrew,FDP,03e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Eichenberger,Manuel,FDP,03e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Eigensatz,Alexander,FDP,03e,"Meiner Meinung nach ist es jetzt an der Zeit, dass die Schweiz offene und lösungsorientierte Politiker/innen braucht. Unser Parlament ist festgefahren, linke und rechte Parteien sind nur noch damit beschäftigt sich zu bekämpfen und dabei gehen gute, innovative und mutige Lösungen verloren.","Man muss wieder lernen miteinander zu sprechen und zuzuhören. Wir haben in Bezug auf unsere Demographie, der Bildung, dem Klimawandel und dem Fachkräftemangel viele Baustellen die nun angepackt und gelöst werden müssen. Ebenso müssen wir zwingend unsere Staatsquote reduzieren.",Der Kanton Aargau ist in vieler Hinsicht für die Schweiz ein wichtiger Kanton. Ich will für all unsere Aargauer/innen einstehen und dem Kanton Aargau mit meiner Person eine authentisches Gesicht geben.,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Wirtschaft
